first_time_customer;order_dollar_amount;num_items;age;web_order;total_transactions_to_date;hour_of_day;billing_shipping_zip_equal;reported_as_fraud_historic
1;214.9;20;28.7;0;78;14;1;0
0;393.6;11;33;1;99;3;0;1
1;518.6;3;58.8;0;58;20;0;1
0;655.4;18;84.6;0;59;15;0;0
1;655.6;12;81.4;0;29;23;1;1
0;48;15;93.5;1;85;7;1;1
0;102.8;8;78.5;0;21;1;0;0
0;679.3;3;47.3;1;59;6;0;0
0;721.5;13;73;0;3;9;1;0
1;514.9;6;60.7;0;70;13;1;0
0;67.4;7;95.6;1;98;1;1;0
1;228.2;7;12.4;1;62;8;0;1
0;407.4;15;53.3;1;29;18;0;0
0;9.3;14;107.9;1;45;9;0;0
1;944;9;50.5;0;45;23;1;1
1;829.1;8;20.6;0;5;2;1;0
1;745.9;12;11.2;0;90;12;1;0
0;662.2;18;58.9;0;77;17;0;0
0;886.6;1;53.8;0;41;19;0;1
1;165.6;2;10.3;0;30;15;1;0
1;289;6;67.8;1;91;23;1;0
1;314.8;6;13.1;1;100;19;0;1
1;778.2;18;42.1;1;12;20;1;0
0;497.3;18;104.3;0;43;3;0;0
0;839.8;9;95.6;1;45;5;0;1
1;562.4;17;95;1;36;9;1;0
0;587.1;8;59.4;1;86;4;0;0
1;328.6;13;22.4;0;93;0;0;1
0;433.6;15;61.4;1;88;9;1;0
1;48;8;28.9;0;39;0;0;0
1;973.5;8;62.5;0;66;4;0;1
0;327.4;6;18.4;1;83;7;1;1
1;569.3;18;94.9;1;16;16;0;0
1;6.8;5;38.8;0;66;19;1;0
1;145.7;18;52.3;0;33;15;1;0
1;494.6;11;42.5;1;100;23;0;0
1;691.2;11;82.1;1;50;6;1;0
0;59.9;4;72.8;1;74;8;0;0
0;966.6;10;29.6;1;71;22;0;1
1;582.4;1;28.2;1;72;5;0;0
0;920.3;15;83.9;0;27;20;0;1
0;258.1;9;53;1;36;15;1;0
0;310.6;13;76.2;0;20;13;1;0
1;763.7;2;105;0;53;7;0;0
0;35.5;3;79.6;1;7;2;0;0
0;376.1;2;50.3;0;88;19;0;0
1;669.2;9;60.9;0;51;16;1;0
1;550.8;20;35;1;30;20;0;1
1;705.5;4;34.9;0;21;13;0;0
0;456.1;13;83.9;0;99;14;1;0
0;8.3;7;70.1;0;67;6;1;0
1;964.6;16;75.6;0;55;15;1;1
0;969.7;2;96.2;1;28;14;1;0
1;602.1;1;45.9;0;68;6;1;0
1;874;15;64.2;1;29;7;1;0
1;953.2;4;66.5;0;100;15;1;0
1;970.1;17;108;0;5;2;1;0
0;23.8;13;51.7;1;39;17;0;0
0;749.5;17;58.2;0;11;3;1;0
0;61.2;2;41.8;0;44;10;1;0
0;932.7;3;57.4;0;63;14;1;0
1;330.4;11;13.6;1;50;0;1;1
1;661.3;18;28;0;69;5;1;0
1;348.4;11;67.4;1;78;10;1;0
1;398.5;19;41.7;1;83;13;0;1
0;74.5;8;41.6;1;4;22;0;0
1;35.5;13;40.9;0;51;4;0;0
0;558.7;2;103.3;1;38;0;0;0
1;705.6;15;62.3;0;83;22;0;1
0;546.3;1;67.3;0;60;22;0;1
0;804.8;1;12.1;1;16;22;1;1
0;539.5;5;90.4;0;63;4;1;0
1;720.2;10;43.4;1;3;6;1;0
0;817.1;16;94.1;1;56;6;0;1
0;764.4;18;85.3;1;89;3;1;0
0;910;4;63.1;0;75;7;0;0
1;818;13;74.6;1;21;9;0;1
1;34;13;71.7;1;52;8;0;0
0;178.5;10;38.7;0;37;1;0;0
1;980.5;16;86.4;1;90;2;0;1
1;116.1;11;80.4;0;92;1;0;1
1;963;3;95.8;1;2;12;0;1
1;637.1;14;15.9;0;68;9;0;1
1;921.5;15;17.8;0;50;21;0;1
1;953.9;14;12.9;0;12;11;1;0
0;783.5;18;33;0;49;19;0;1
0;162.1;13;82.2;0;61;10;0;0
1;182.2;5;95.2;1;78;7;1;0
1;625;19;70.4;1;3;1;1;0
0;132;20;70;1;43;5;0;0
0;564.1;18;105.1;1;14;18;0;0
1;160;11;48.4;0;61;19;1;0
1;358.2;6;41.3;0;34;13;1;0
0;396.1;5;89;1;88;2;0;0
0;48.2;7;60.6;0;22;17;0;0
0;118.7;4;36.5;1;62;22;0;0
1;549.5;5;71.9;0;51;11;1;0
0;258.5;15;67;0;9;17;1;0
0;71.3;17;64;1;77;12;0;0
1;358.4;18;10.6;1;47;11;1;1
0;243;6;60.4;1;49;12;1;0
0;491;18;100.6;1;53;4;0;0
0;447.7;14;25.8;0;96;10;0;0
0;633.4;6;100.1;0;44;0;0;0
1;862.6;19;74.9;1;54;16;0;1
0;998.3;5;55.4;1;2;18;1;1
0;706.3;18;32.8;0;70;6;0;0
1;822.2;14;25.8;1;26;16;1;1
0;193.6;9;97.5;1;43;22;1;0
1;111.8;5;41.4;0;24;1;0;0
0;696.6;17;54.1;1;44;23;0;1
0;845.6;19;36.6;0;22;6;1;0
0;613.7;9;91.8;1;76;0;0;0
0;134;10;11.9;0;36;18;0;0
1;445;3;71.8;1;12;19;1;0
0;835.9;13;71.7;0;42;9;0;1
0;574.9;3;97.5;0;67;17;0;0
1;132.2;16;89.1;0;9;14;1;0
1;261.9;5;37.1;1;52;8;1;0
0;556.3;17;48.1;0;41;2;1;0
0;334.9;12;47.7;1;66;19;0;0
1;982.2;6;12.8;1;78;9;0;1
0;97.4;3;51.4;0;67;1;0;0
0;69;11;72.6;1;99;15;0;0
0;938;3;13.4;1;77;3;1;0
0;662.6;13;15.9;1;93;12;1;1
1;148.2;15;72.1;0;71;2;1;1
0;654.8;17;79.1;0;28;11;0;1
1;447.2;8;71.2;1;97;0;1;0
1;798.8;17;23.8;1;87;15;0;1
1;713.9;7;43.5;1;84;0;0;0
1;982;1;90.4;1;6;13;0;1
1;425.6;3;97.1;1;77;18;1;0
0;456.4;1;79;0;72;9;1;0
0;303.7;1;52.9;1;60;7;1;0
1;525;8;106.4;1;33;20;0;0
0;667.1;13;84.9;1;11;12;0;1
0;186;12;91.1;0;59;18;0;0
1;992.1;20;11.5;0;39;14;0;1
1;233.5;9;15;0;16;4;1;0
1;179;6;89.7;0;54;9;1;0
0;316.1;8;11.3;1;99;8;0;0
0;26.4;6;60.3;1;23;12;0;0
1;451.4;7;30.4;1;72;2;0;1
0;412.4;9;96.2;0;56;16;0;0
0;498.1;12;32.1;0;61;2;1;0
1;682.3;12;101.2;1;76;14;1;0
1;85.6;1;54.9;0;65;9;0;0
0;744.2;5;12.3;1;27;17;0;1
0;499.5;10;12.1;0;19;3;1;1
0;370.7;17;52.8;1;53;11;0;0
0;25.2;12;65.7;1;64;8;1;1
0;208.5;4;87.7;1;27;11;0;0
1;248;10;25.7;1;78;23;1;0
1;994.1;17;31.4;0;47;11;0;1
1;810.4;3;27.9;1;19;19;1;0
1;477.8;9;56.9;1;79;15;0;0
0;125.9;12;37.7;0;15;21;0;0
0;553.2;18;57;0;70;3;1;0
0;551.2;13;31.1;1;75;22;0;0
1;94.9;17;108;0;7;4;1;0
0;513.4;18;103.1;0;50;15;1;0
0;2.9;18;84.4;1;51;10;0;0
1;96.5;9;51.9;0;4;15;1;0
0;953.8;18;76.4;0;4;18;0;1
0;582.9;13;91.8;0;44;5;0;0
0;359.3;3;58.8;1;64;16;1;0
0;453.3;8;41;0;58;5;1;0
1;31.5;18;62.5;1;11;15;0;0
0;342.9;3;38.3;1;14;5;0;0
1;55.6;6;97;0;77;5;1;0
1;455.1;17;35.4;1;57;19;0;0
0;369.3;17;75.8;0;44;15;1;0
0;931.9;6;16.5;0;82;23;0;1
1;549.1;9;93.3;1;32;3;0;1
1;681.4;12;95.5;0;93;17;0;0
0;304.3;17;103.3;1;21;16;0;0
1;162.4;1;39.1;1;42;12;1;0
0;177.3;12;50.5;0;44;2;1;0
0;626.1;1;67.7;1;62;12;1;0
1;951.1;10;102.7;0;32;7;0;0
1;314.7;8;82.7;1;60;5;1;0
0;264.2;8;35.8;0;25;15;0;0
1;117.1;15;71.2;1;25;18;0;0
1;932.5;18;20.8;0;28;12;1;1
0;181.2;9;37.2;0;88;1;0;0
0;477.3;20;61.9;1;41;15;0;0
0;984.5;4;10.3;0;89;11;0;0
1;361.8;10;37.5;0;31;16;0;0
1;359.9;14;80.7;0;11;1;1;1
1;433.4;3;92.7;1;81;0;1;0
1;980.3;13;11.8;0;11;12;0;1
0;73.8;14;33.7;0;76;5;0;0
0;798.7;16;79.1;1;19;20;1;1
0;555.5;18;74.3;0;67;17;1;0
0;946.6;11;86.9;1;37;13;1;0
1;106.2;17;84.8;0;74;23;0;0
1;588.9;8;10.9;1;2;15;1;0
0;179.2;18;91.4;1;71;22;0;0
1;235.3;19;18.8;0;54;21;0;1
1;431.4;16;79.5;0;1;1;1;0
1;9.8;1;16.9;0;66;8;1;0
0;908.7;14;47.6;0;75;11;0;0
1;376.4;4;74.5;1;75;22;1;0
1;937.5;5;63.2;1;9;22;0;1
1;822.2;18;74.6;1;82;0;0;1
0;223.9;12;71.6;0;38;15;0;0
1;997.3;20;42.1;0;47;10;1;0
0;660;11;105.9;0;68;22;0;0
0;812.2;2;98.5;0;56;10;1;0
1;336.4;8;48.7;1;7;1;1;0
1;991.5;12;93.4;0;82;18;0;1
0;263.2;19;96.5;0;32;13;1;0
0;585.6;12;64.2;0;20;1;0;0
0;296.2;14;75.7;0;37;22;1;0
0;938.1;6;70.6;1;15;6;1;0
1;771.8;13;60.5;0;19;15;0;0
0;611.6;10;58.5;1;58;3;0;1
0;347.8;5;42.8;0;42;15;0;0
1;769.8;6;98.7;1;87;5;1;0
0;552;9;104.1;1;34;4;1;0
1;516.7;5;54;0;45;7;0;0
1;537.1;14;39.2;0;75;3;0;1
1;692.9;9;22.7;0;51;19;0;1
1;543.2;14;82.1;1;5;17;0;1
1;628.8;4;108.9;0;22;20;1;0
1;567.4;8;83.8;0;27;7;1;0
1;355.4;13;70;1;9;10;1;0
1;739.5;1;91.7;0;42;3;0;0
0;771;15;91.3;1;87;23;1;0
0;906.2;17;81.6;1;55;21;1;0
0;266.4;8;37.2;0;62;1;1;0
0;920.9;20;90.9;1;33;4;1;0
1;305.6;2;29.5;1;19;20;0;1
1;141.4;13;104.5;1;29;1;0;1
0;464.9;7;102.6;0;100;6;0;0
0;634.8;9;41.9;1;53;21;0;1
1;428;18;86.2;1;19;20;0;0
0;588.1;15;97;1;14;2;1;0
0;438.8;10;63.6;0;4;1;1;0
0;427.7;5;79.4;1;5;15;1;0
1;710.8;14;58.6;0;83;11;0;1
1;144.4;17;107.7;0;66;10;1;0
0;293.9;4;98.2;0;83;7;0;0
0;326.3;11;104.6;1;82;21;0;0
1;897.7;18;102.8;0;95;1;0;0
1;398.5;2;44.6;1;62;20;1;0
1;172.5;18;53;0;29;4;1;1
0;569.4;20;103;0;57;0;0;0
1;947;18;83.7;1;48;0;0;1
0;984.9;19;56.7;1;51;18;0;1
0;922.9;14;54.9;1;97;20;1;1
1;588.7;2;88.2;1;98;8;1;0
0;326.5;4;49.6;1;91;3;0;0
0;190.6;7;39.5;1;28;7;1;0
0;17.9;7;48.6;1;19;18;0;0
1;240.8;8;70.3;1;2;14;0;0
1;556.4;9;32.1;1;96;10;0;0
0;812.1;5;66;0;36;20;1;0
0;723.8;13;58.6;0;31;14;1;0
0;288.5;4;49.5;1;66;7;0;0
0;4;18;70.4;0;51;21;1;0
0;261.2;5;43;1;94;15;1;0
1;519.8;14;76.5;1;32;3;0;1
0;131.9;1;34.2;0;69;20;1;0
1;927.2;15;61.5;0;88;13;0;1
0;922.1;8;91.7;1;47;23;0;1
0;766.2;19;73.1;0;69;18;1;0
0;790.5;2;84.8;0;89;10;0;0
0;768.8;11;34.5;0;20;4;0;0
0;757.1;11;53.7;1;41;23;1;0
1;623.9;16;35.8;1;41;14;1;0
0;134.1;6;82.2;1;43;10;0;0
1;700;11;50.6;0;14;16;1;0
1;163.8;15;22.2;0;28;15;0;1
0;223.3;4;30.8;1;32;20;1;1
0;364.3;18;20.7;0;47;1;0;1
1;414.7;17;27.6;1;87;1;1;0
1;81.1;15;97.7;1;87;1;1;1
1;82.8;18;90;1;71;3;0;1
1;746.4;4;27.2;0;8;23;1;0
1;173.6;8;89.7;1;26;16;0;0
0;345.7;5;69.1;0;80;19;1;0
1;778.4;6;23.5;0;13;14;1;0
1;590.3;18;104;1;37;19;1;0
1;97.6;6;42.3;0;30;12;1;0
0;298.5;13;19.4;0;27;13;1;0
1;862.1;9;56.9;0;45;12;0;1
1;482.2;20;97.9;0;86;1;0;1
1;712;10;71.4;0;84;20;0;0
1;641.5;19;57.3;1;5;9;1;0
0;31.3;3;93.1;1;23;22;1;1
1;766;15;93;0;15;22;1;1
0;740.7;13;68.9;0;51;7;0;0
1;543.4;1;72.2;1;76;15;1;0
1;547.1;13;99.8;1;24;0;1;0
0;274.7;19;29.7;0;78;2;0;1
1;149.8;5;81.4;0;93;19;0;0
1;996.9;17;16.1;0;41;13;0;1
1;904.1;6;21.7;0;31;20;1;1
0;312.1;12;47.8;1;38;19;0;0
1;441.8;18;85.8;1;18;2;0;1
0;424.6;8;109;1;9;0;0;0
1;748.6;7;17.7;0;42;11;1;0
1;883.8;14;55.2;1;4;6;1;0
1;199.2;20;88.6;1;47;9;1;0
0;535.6;6;69.8;0;8;8;0;0
0;48;11;22.9;0;100;5;1;0
0;179.1;3;21.2;1;100;2;0;1
0;878.8;13;50.4;0;9;5;0;1
0;432.1;9;72.8;0;100;18;1;0
1;509.5;8;36.1;1;53;4;1;0
0;302.1;5;94.9;0;45;8;0;0
1;855.5;12;36.2;0;65;15;0;1
0;965.6;17;28;0;44;16;1;0
1;249.2;17;31.9;0;34;22;1;0
0;253.3;2;48.8;0;77;11;1;0
0;716.4;18;89.5;1;49;14;0;0
0;343.5;17;87.5;0;64;10;0;0
0;710.8;9;97.8;1;69;16;0;0
0;161.1;9;47.4;1;82;18;1;0
0;804.3;3;32.3;1;38;13;0;1
0;985.4;14;76.3;1;52;6;1;0
0;835;11;96.4;1;13;11;0;1
1;763.1;16;40.2;0;66;18;1;0
1;12.1;13;89.8;0;51;13;0;0
1;629.8;20;48.4;0;96;15;0;0
0;477.9;13;53.1;0;2;18;0;0
1;137.6;12;80.7;0;38;8;0;0
0;826.6;10;40.2;1;63;4;0;1
0;690.3;15;67.3;1;32;13;0;1
0;80.5;7;67.3;0;38;3;1;0
1;685.2;19;69.4;1;26;14;1;0
1;622.5;15;89;1;57;23;1;0
1;862.2;9;12.7;0;16;8;1;0
0;587;4;50.8;0;100;9;0;0
1;359.9;6;22.5;0;18;7;1;0
0;206.2;4;69.3;1;88;7;1;0
0;978.7;14;10.8;0;29;13;0;1
1;614.5;20;89;0;70;18;0;0
1;150.9;8;65.3;1;19;10;0;0
1;609.8;4;66;0;80;0;0;0
1;117.7;14;90.6;1;3;8;1;0
1;871.3;3;28.7;1;95;12;1;0
1;813.8;18;50.7;1;49;3;1;0
1;135.1;16;65.7;0;50;15;0;0
1;958.2;5;64.6;1;70;18;0;1
1;826.1;13;90.2;1;68;16;0;1
0;852.4;11;102.5;1;48;14;1;0
1;647.5;2;31.6;1;45;22;0;1
0;386.2;18;35.1;0;41;14;1;0
0;627;17;104.2;1;37;1;1;0
0;749.5;6;84.1;1;22;13;1;0
0;120.1;16;102.8;1;19;10;0;0
0;351.9;8;25;0;5;3;0;0
1;270.4;16;74.6;0;35;15;0;0
0;449;3;91.8;0;1;20;1;0
0;427.3;3;19.3;0;24;6;0;0
1;975.8;8;33.6;1;58;18;1;0
0;19.9;16;65;1;40;20;1;0
1;87;11;73.3;0;33;6;0;0
1;389.1;2;71.7;1;34;13;1;0
0;904.9;6;17.8;1;50;22;0;1
1;75.3;18;11.5;0;54;15;1;0
1;973.4;19;71;1;91;15;1;0
0;64.7;10;75.8;0;86;13;0;0
0;919.7;9;97.8;0;66;8;0;0
0;491.5;4;59.6;1;16;8;0;0
1;823.1;10;90.8;0;20;3;0;1
1;297.1;17;72.4;0;50;9;1;0
0;790.2;13;88.4;0;23;14;0;0
0;347.4;17;26.4;1;30;0;0;1
0;237.8;6;95.2;1;93;20;1;0
1;506;3;51.7;1;27;3;0;1
0;382.4;15;54.5;0;1;13;1;0
1;165;13;88;0;24;19;1;0
1;437.1;9;22.1;0;8;18;0;0
0;732.7;18;103.6;0;69;17;1;0
1;15;14;92.7;1;89;18;1;0
0;578.4;16;91.4;0;33;0;1;0
0;240.2;18;27.9;0;91;16;0;0
0;933.7;14;91.8;0;21;10;0;1
0;65.6;9;36.5;1;67;3;0;0
0;252.2;16;92.2;0;4;23;0;0
0;297.3;18;56.2;0;47;15;1;0
0;524.5;12;54;0;93;14;0;0
1;827.2;14;87.9;1;100;1;0;1
0;51.3;15;16.3;1;33;4;0;1
0;571;8;31.2;0;14;14;1;0
0;173.5;3;26.3;0;53;9;1;0
1;614.7;7;72.9;0;72;8;1;0
0;459;19;47.3;1;19;1;1;1
1;67.5;1;76.1;1;55;0;0;0
1;846.6;8;92.9;0;52;5;1;0
0;121.4;11;22.7;1;31;0;1;1
0;246.7;7;38.8;1;48;17;0;0
0;818.6;19;56.7;1;75;6;0;1
0;100.1;7;60.9;1;63;19;1;0
0;25.2;17;79.8;1;71;19;0;0
0;392.3;16;51.4;1;99;18;0;0
1;112.6;10;49.5;0;55;16;0;0
1;625.7;10;60.2;1;54;0;1;0
1;845.3;12;28.4;0;28;4;1;0
1;249.2;5;15.2;1;78;20;1;0
1;976.2;4;35.7;0;18;9;1;0
1;43.6;16;67.9;1;85;20;0;0
0;48.5;11;51;1;10;11;0;0
0;965.6;1;16.8;0;76;0;1;0
0;905.5;2;19.4;0;19;23;1;1
1;947;12;57.9;1;23;8;1;0
1;405.8;1;109;0;44;15;0;0
1;153.1;1;11.4;1;50;11;1;1
1;847.7;9;70.6;0;54;16;1;0
0;195.8;4;76.1;1;90;6;1;0
1;598.7;17;48.7;0;58;12;1;0
0;805.8;2;60.4;0;31;20;0;1
0;432.8;6;94.7;0;6;16;1;0
0;460.4;8;39.9;1;35;13;0;0
0;75.5;17;32.3;0;78;6;1;0
0;469.2;16;93;1;57;4;1;0
0;454.4;14;24.8;0;2;17;0;0
1;16.2;5;62.5;0;25;5;1;0
0;158.2;13;93.9;1;56;5;1;0
1;659.2;12;94.2;0;30;13;0;1
1;601.7;20;41;0;5;22;1;0
1;786.8;7;103.1;1;67;17;0;1
1;398.6;7;20.3;0;21;12;0;0
1;531;16;16.2;0;98;0;0;1
0;440.7;5;13.5;0;30;22;0;0
0;638.6;2;41.7;0;54;2;0;0
0;184.7;19;57.1;0;54;19;1;0
0;798;5;16.2;0;64;8;1;0
0;645.6;4;71.1;1;76;3;1;0
1;924.3;7;78.2;0;31;19;1;1
1;597.4;14;39.7;1;92;5;0;0
0;900.7;19;18.4;1;18;14;0;1
1;480.6;4;94.6;1;97;9;1;0
0;277.1;4;57.6;1;96;11;0;0
1;516.8;14;49.1;0;51;13;0;1
1;426;6;101;0;95;9;1;0
1;530.7;11;35.4;0;86;18;0;0
0;654.6;5;19.7;0;16;5;0;0
1;978.6;17;93;1;81;17;1;0
0;775.5;18;108.8;0;54;20;1;0
1;684;3;59;0;91;18;0;0
0;632.6;17;73.4;1;72;0;0;0
1;780.6;3;11.5;1;39;11;1;0
1;85.3;8;90.1;0;90;14;1;0
0;362.2;3;13.2;1;54;11;1;0
0;949.2;14;96.9;0;30;3;1;0
1;339.3;19;108.4;0;90;12;1;0
0;394.1;2;59.1;0;66;0;1;0
0;2.9;2;21.6;0;73;7;1;0
0;298.7;18;62.3;0;38;9;1;0
1;795.9;14;107.1;1;38;9;1;0
1;62.6;2;82.9;1;68;17;1;0
1;790.5;2;102.3;1;92;18;0;1
1;375.5;14;84.9;1;41;0;0;1
1;373.4;1;31.2;1;71;8;1;0
1;442.6;1;93.9;1;89;12;1;0
0;637.8;13;11.3;1;15;14;1;0
0;168.1;7;98.3;1;32;4;0;0
1;982.4;13;11;1;42;17;1;1
0;795.3;9;27;0;36;2;1;0
1;417.5;3;10.6;1;43;1;0;1
0;503.1;5;54.2;1;16;17;1;0
1;77.9;18;13.9;0;68;3;1;1
1;460.9;11;81.7;0;63;18;1;0
1;443.5;2;62.3;0;40;14;1;0
0;839.1;2;46.8;0;11;20;0;1
1;765.9;10;100.8;0;57;11;0;0
0;277.4;19;109.2;0;30;13;0;0
1;202.7;8;46.3;0;21;14;1;0
1;310.4;19;62.6;0;63;10;0;1
0;159.2;9;106.9;0;59;15;1;0
1;249.2;10;25;0;81;7;0;0
1;336;17;104.3;0;66;13;1;0
0;21.4;10;55.1;1;92;10;1;1
1;984.6;2;47.5;0;42;2;1;0
1;466.5;19;45.8;0;58;10;0;1
1;869.9;19;108.3;1;57;6;1;0
0;590.2;17;44.7;0;68;11;0;0
0;439;12;49.3;0;95;17;1;0
0;273.9;10;51.7;0;27;11;0;0
0;698.1;2;53.5;1;43;16;1;0
0;942.7;3;43.1;1;95;18;1;0
0;295.6;16;105.9;0;51;8;1;0
0;689.5;5;73.4;0;39;9;0;0
1;312.8;14;77.3;1;31;12;0;1
1;356.5;18;103.2;1;42;6;0;0
0;260.9;16;59.4;0;41;21;0;0
1;73.8;14;104.7;1;15;11;0;0
0;786.1;14;102.6;0;97;10;0;0
1;754.9;7;93.8;0;79;1;0;0
0;580.6;10;105.5;0;71;8;0;0
0;48.9;1;39.4;0;46;9;1;0
1;1.6;12;106.2;0;24;9;1;0
0;250.6;16;99.3;0;56;2;0;1
1;896.5;14;25.4;0;18;12;0;1
0;666.9;4;33.5;1;33;6;0;0
1;135.8;7;12.1;1;67;2;1;1
0;940.1;18;44.3;1;88;1;1;0
0;352.7;2;40.8;0;64;8;0;0
1;829.2;7;92.8;1;40;11;1;0
0;389.5;15;10.5;0;45;4;0;1
1;947.2;9;43.3;1;85;9;1;0
0;951.9;17;95.9;1;40;11;0;1
0;955.8;15;84.3;0;81;6;1;0
1;969.1;17;100.6;0;49;20;1;1
0;717.2;16;75.8;1;88;19;1;0
1;162.2;3;62.2;1;8;17;1;0
0;903.3;13;74.5;1;20;20;0;1
0;318.4;17;59.4;0;85;15;1;0
1;560.8;14;85.5;1;47;2;1;0
0;773.4;7;70.6;0;59;6;0;0
0;134.7;12;90.7;0;13;13;1;0
1;599.7;4;35.3;0;34;15;1;0
0;447.9;16;105;0;9;16;0;0
1;3.3;15;66.5;1;38;17;0;0
1;138.2;16;108.5;0;56;15;0;0
1;425.6;16;66.1;1;47;15;0;0
1;51.9;1;106.2;0;43;1;1;0
1;854.3;10;91.2;0;1;18;1;1
0;95.5;19;64.3;1;77;15;0;0
0;839.9;13;23;1;51;0;1;0
0;43.1;20;74;1;84;1;1;1
0;719.9;17;87.5;1;85;16;1;0
1;801.7;6;91.9;0;34;20;1;1
0;549.7;11;78.4;1;94;5;0;0
1;633.3;7;107;1;1;15;0;0
1;240.9;8;31.3;1;13;8;1;0
1;833.6;15;85.4;0;55;7;0;1
0;406.3;5;100.3;0;5;5;1;0
1;369;15;41.4;0;94;13;0;1
0;412.2;2;86.7;0;19;13;1;0
1;968.9;8;85.9;0;93;8;1;0
1;137.2;12;69.6;1;85;11;1;0
0;176.2;4;101.2;0;12;18;0;0
0;938.8;15;87.8;1;97;10;1;0
1;854.8;4;93.8;0;7;14;1;0
1;326.7;6;24.6;0;20;22;1;0
0;653.5;1;72.7;0;2;15;0;0
0;842.8;11;43.9;1;85;2;1;0
1;927.5;5;106.2;1;71;15;1;0
1;648.4;12;28.8;1;18;9;1;0
0;616.6;18;104.3;1;74;17;1;0
1;319.2;6;71.1;0;55;17;1;0
1;580.8;12;79;1;6;17;0;1
0;345.8;7;64.5;0;78;3;0;0
1;892.3;7;31;0;100;16;1;0
1;842.9;4;47.9;1;49;16;0;1
0;585.1;1;13.9;0;39;20;0;1
1;964.1;5;51.6;0;71;18;0;1
1;361.7;20;24.5;1;31;6;0;1
0;524.9;14;95.9;0;26;23;1;0
1;756.3;15;71.1;0;83;22;1;0
1;331.7;11;90.6;1;60;5;0;1
0;255.3;2;67.6;1;44;21;0;0
0;718.7;14;86.7;1;38;3;1;0
0;874.8;6;105.9;0;47;13;0;0
1;791.3;15;31.1;1;38;5;1;0
1;695.7;17;53.9;1;14;5;1;0
1;876.9;20;71.7;1;31;22;0;1
1;854.6;18;31.5;1;67;11;1;0
0;682;12;65.7;1;88;17;0;0
1;492.7;11;12.7;1;2;1;0;1
0;657.5;20;38.9;0;75;19;0;0
1;161.8;17;105.6;1;63;20;1;0
0;69.9;10;47.9;1;77;22;1;0
0;186.4;9;58.5;1;82;14;0;0
1;280.4;11;93.5;0;11;4;0;0
1;484.1;4;43.3;1;23;9;0;0
0;730.3;1;36;1;65;7;0;0
1;341.6;6;65.9;1;85;17;1;0
1;134;1;63.7;0;27;7;1;0
1;649.3;2;53.5;1;11;2;1;0
1;378.7;16;61.3;0;45;18;1;0
0;91.4;18;69.1;0;64;13;1;0
0;631.3;5;32.2;0;66;2;1;0
0;794.5;9;102;1;97;14;1;0
1;152.3;6;21.5;1;12;14;1;0
1;931.6;19;86.8;1;95;17;1;0
1;316.7;8;91.7;1;42;12;1;0
1;785;1;98;0;16;20;0;1
1;341.7;9;99.5;0;42;23;1;0
0;764.3;5;71.9;1;95;3;0;0
1;222.1;12;25.8;1;100;19;0;0
1;883.1;14;106.4;1;52;15;1;0
0;372;1;106.5;0;14;5;1;0
1;191.8;18;86;1;64;12;1;0
0;473.8;16;15.5;1;87;10;1;1
0;667.3;15;85.5;1;42;20;1;0
0;34.4;10;50.5;0;47;3;0;0
1;60.8;1;99.3;0;61;4;1;0
0;148.4;4;69.5;0;57;22;1;0
0;201.1;19;48.7;0;11;14;0;0
0;967.9;20;30.1;1;59;13;0;1
1;256.3;15;15.2;1;93;17;1;0
1;379.8;20;80.5;0;95;4;0;1
0;451.8;2;51.8;0;31;20;0;0
1;390.2;16;52.6;0;64;5;0;1
0;745.4;20;20.1;1;40;8;0;1
1;715.2;6;106.3;1;67;17;0;0
0;959.6;15;105.5;1;100;3;0;0
0;79.5;12;77.4;1;78;19;1;0
1;871.2;4;58.1;1;95;5;0;1
1;721.7;7;75.4;0;100;17;0;0
0;756.8;5;12.1;0;50;14;1;0
1;606.1;13;84.9;0;61;7;1;0
1;897;14;30.6;1;38;1;1;0
1;842.8;15;18.1;0;81;17;0;1
1;536.2;18;28.3;0;83;7;0;0
0;813.4;11;69.5;0;82;16;1;0
1;800.2;12;21.1;0;31;2;0;1
0;504.9;7;22.6;0;81;23;1;0
0;70.5;11;51.9;0;24;16;1;0
0;549.7;12;58.4;1;7;14;0;0
0;315.9;1;44.8;1;34;4;1;1
1;473.5;4;15.8;0;13;21;0;0
0;881;4;34.3;1;6;9;0;1
1;649.5;10;54.6;0;12;13;1;0
1;231.3;11;23.5;0;56;7;0;0
1;460;11;69.3;0;1;15;0;0
1;156.5;2;17.6;1;80;8;0;1
0;164.9;19;105.9;0;20;6;0;0
0;929.4;7;85.3;0;20;3;0;0
0;977.6;6;30.3;1;85;7;0;0
1;922.7;18;96.8;0;40;22;0;1
0;847.3;17;98.1;0;68;3;1;0
1;182.9;14;89;0;59;21;0;0
1;448.5;18;77.6;0;48;0;1;1
1;460.6;5;107.1;0;89;15;0;0
0;878.4;10;73.4;1;98;8;1;0
1;198.3;11;74;0;38;16;1;0
0;559.7;19;102.8;0;63;7;1;0
1;975.5;9;35.9;1;16;15;0;1
1;852.1;4;73.9;1;61;15;0;1
1;909.9;5;35.2;1;99;17;0;1
0;869.6;12;15.7;1;74;1;0;1
0;516.5;10;60.3;1;5;2;0;0
0;5.7;3;10.1;0;68;20;1;0
0;523.4;1;22.3;0;27;23;1;0
0;664.8;20;75.9;0;97;4;0;0
1;144.6;5;109;0;69;4;0;0
